"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Xpressbees 500 gms - DKT",153689150000803,Rto,"ARORA ENTERPRISE",50064,#4516,COD,401107,Mumbai,0.5,55.81,54.11,0,0,0,109.92,0,9.89,9.89,129.7,2197,"NEW DELHI",Delhi,110077,ER000028,er028,1,ER000008,er008,1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310347406,Delivered,"ARORA ENTERPRISE",50065,#4515,PREPAID,781001,Guwahati,0.5,91.14,0,0,0,0,91.14,0,8.2,8.2,107.55,1079,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310347410,Rto,"ARORA ENTERPRISE",50066,#4514,COD,784001,Tezpur,0.5,91.14,91.14,0,0,0,182.29,0,16.41,16.41,215.1,1098,"NEW DELHI",Delhi,110077,ER00243G,er243g,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 500 gms - DKT",153689150104694,Delivered,"ARORA ENTERPRISE",50077,#4505,PREPAID,401107,Mirabhayandar,0.5,55.81,0,0,0,0,55.81,0,5.02,5.02,65.85,1798,"NEW DELHI",Delhi,110077,ER000236,er236,1,PE000106,pe106,1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78015198726,Rto,"ARORA ENTERPRISE",46230,#4359,COD,737102,"East Sikkim",0.5,0,63.36,0,0,-45.16,18.19,0,1.64,1.64,21.47,1098,"NEW DELHI",Delhi,110077,ER000242,er242,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78027692282,Rto,"ARORA ENTERPRISE",48700,#4455,COD,110070,Delhi,0.5,0,39.44,0,0,-53.02,-13.58,0,-1.22,-1.22,-16.02,2397,"NEW DELHI",Delhi,110077,ER000226,er226,1,PE000009,pe009,1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310334401,Rto,"ARORA ENTERPRISE",48614,#4440,COD,182222,Bhaderwah,0.5,0,91.14,0,0,-38.22,52.92,0,4.76,4.76,62.45,1398,"NEW DELHI",Delhi,110077,ER000213,er213,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310334191,Rto,"ARORA ENTERPRISE",48589,#4434,COD,796012,Aizawl,0.5,0,91.14,0,0,-38.22,52.92,0,4.76,4.76,62.45,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78029075585,Rto,"ARORA ENTERPRISE",49163,#4466,COD,175018,"Sundar nagar",0.5,0,63.36,0,0,-45.16,18.19,0,1.64,1.64,21.47,1298,"NEW DELHI",Delhi,110077,PE000015,pe015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310308431,Rto,"ARORA ENTERPRISE",45450,#4339,COD,785705,MERAPANI,0.5,0,91.14,0,0,-38.22,52.92,0,4.76,4.76,62.45,1198,"NEW DELHI",Delhi,110077,ER000247,er247,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310339415,Rto,"ARORA ENTERPRISE",49167,#4468,COD,141101,Jagraon,0.5,0,44.1,0,0,-38.22,5.88,0,0.53,0.53,6.94,1298,"NEW DELHI",Delhi,110077,ER000210,er210,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78018701003,Rto,"ARORA ENTERPRISE",46885,#4377,COD,695021,Thiruvananthapuram,0.5,0,63.36,0,0,-45.16,18.19,0,1.64,1.64,21.47,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310350991,Delivered,"ARORA ENTERPRISE",50446,#4525,COD,795001,"Imphal West",0.5,91.14,0,0,0,38.22,129.36,0,11.64,11.64,152.65,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310351024,Rto,"ARORA ENTERPRISE",50449,#4527,COD,490026,Bhilai,0.5,54.39,44.1,0,0,0,98.49,0,8.86,8.86,116.22,1390,"NEW DELHI",Delhi,110077,PE000110,pe110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310351046,Rto,"ARORA ENTERPRISE",50451,#4530,COD,790104,India,0.5,91.14,91.14,0,0,0,182.29,0,16.41,16.41,215.1,1098,"NEW DELHI",Delhi,110077,ER00243G,er243g,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310351061,Delivered,"ARORA ENTERPRISE",50453,#4529,COD,143528,Gurdaspur,0.5,54.39,0,0,0,38.22,92.61,0,8.33,8.33,109.28,1298,"NEW DELHI",Delhi,110077,ER000219,er219,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78037305500,Rto,"ARORA ENTERPRISE",50455,#4531,COD,530001,Visakapatanam,0.5,66,63.36,0,0,0,129.36,0,11.64,11.64,152.64,1098,"NEW DELHI",Delhi,110077,PE000033,pe033,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78037307795,Delivered,"ARORA ENTERPRISE",50457,#4532,COD,411009,Pune,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1898,"NEW DELHI",Delhi,110077,PE000014,pe014,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78037312463,Delivered,"ARORA ENTERPRISE",50459,#4533,COD,125047,Hisar,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1199,"NEW DELHI",Delhi,110077,ER000210,er210,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",76629257364,Delivered,"ARORA ENTERPRISE",50461,#4535,PREPAID,500047,Hyderabad,0.5,62.7,0,0,0,0,62.7,0,5.64,5.64,73.99,1079,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",76629302422,Delivered,"ARORA ENTERPRISE",50468,#4524,PREPAID,600029,Chennai,0.5,62.7,0,0,0,0,62.7,0,5.64,5.64,73.99,1294,"NEW DELHI",Delhi,110077,ER23908m,er2398mm,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78037360380,Delivered,"ARORA ENTERPRISE",50471,#4538,COD,390021,VADODARA,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1098,"NEW DELHI",Delhi,110077,ER000242,er242,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310351190,Delivered,"ARORA ENTERPRISE",50474,#4540,COD,134107,Panchkula,0.5,54.39,0,0,0,38.22,92.61,0,8.33,8.33,109.28,1598,"NEW DELHI",Delhi,110077,AN000004,an004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
