"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Delhivery Air 500 gms - DKT",35604310196766,Rto,"ARORA ENTERPRISE",30981,#3063,COD,682006,ernakulam,0.5,0,70.56,0,0,-38.22,32.34,0,2.91,2.91,38.16,1198,"NEW DELHI",Delhi,110077,ER000019,er019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77901345981,Rto,"ARORA ENTERPRISE",30898,#3048,COD,250002,Meerut,0.5,0,63.36,0,0,-45.16,18.19,0,1.64,1.64,21.47,1598,"NEW DELHI",Delhi,110077,AN000004,an004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77897372674,Rto,"ARORA ENTERPRISE",30434,#2982,COD,560027,Bangalore,0.5,0,45.46,0,0,-37.6,7.86,0,0.71,0.71,9.27,998,"NEW DELHI",Delhi,110077,ER000008,er008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77896722735,Rto,"ARORA ENTERPRISE",30299,#2975,COD,490006,DURG,0.5,0,45.68,0,0,-37.6,8.08,0,0.73,0.73,9.53,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310214340,Rto,"ARORA ENTERPRISE",33060,#3199,COD,791111,Itanagar,0.5,91.14,91.14,0,0,0,182.29,0,16.41,16.41,215.1,1398,"NEW DELHI",Delhi,110077,ER000225,er225,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310214362,Delivered,"ARORA ENTERPRISE",33063,#3200,COD,201307,Noida,0.5,33.81,0,0,0,38.22,72.03,0,6.48,6.48,85,1448,"NEW DELHI",Delhi,110077,AN000004,an004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310214384,Rto,"ARORA ENTERPRISE",33065,#3201,COD,784116,Dalgaon,0.5,91.14,91.14,0,0,0,182.29,0,16.41,16.41,215.1,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914921512,Delivered,"ARORA ENTERPRISE",33066,#3203,COD,751018,Bhubaneshwar,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1698,"NEW DELHI",Delhi,110077,ER000220,er220,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77581653601,Delivered,"ARORA ENTERPRISE",33071,#3204,PREPAID,400706,"Navi mumbai",0.5,66,0,0,0,0,66,0,5.94,5.94,77.88,1079,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914945275,Delivered,"ARORA ENTERPRISE",33072,#3205,COD,401107,Thane,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1448,"NEW DELHI",Delhi,110077,AN000004,an004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914946163,Delivered,"ARORA ENTERPRISE",33073,#3206,COD,641663,Coimbatore,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77581658582,Delivered,"ARORA ENTERPRISE",33074,#3207,PREPAID,560098,Bangalore,0.5,62.7,0,0,0,0,62.7,0,5.64,5.64,73.99,899,"NEW DELHI",Delhi,110077,ER000224,er224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914952441,Rto,"ARORA ENTERPRISE",33076,#3208,COD,695011,Thiruvananthapuram,0.5,66,63.36,0,0,0,129.36,0,11.64,11.64,152.64,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77581667273,Delivered,"ARORA ENTERPRISE",33077,#3209,PREPAID,125055,Sirsa,0.5,66,0,0,0,0,66,0,5.94,5.94,77.88,629,"NEW DELHI",Delhi,110077,PE000210,pe210,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914954574,Delivered,"ARORA ENTERPRISE",33078,#3198,COD,410203,Khalapur,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,898,"NEW DELHI",Delhi,110077,ER000236,er236,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914955226,Rto,"ARORA ENTERPRISE",33079,#3211,COD,560037,Banglore,0.5,62.7,60.58,0,0,0,123.29,0,11.1,11.1,145.48,1298,"NEW DELHI",Delhi,110077,ER000244,er244,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914960502,Delivered,"ARORA ENTERPRISE",33080,#3212,COD,422010,Nashik,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310214421,Delivered,"ARORA ENTERPRISE",33082,#3214,COD,574115,Udupi,0.5,54.39,0,0,0,38.22,92.61,0,8.33,8.33,109.28,898,"NEW DELHI",Delhi,110077,ER000236,er236,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77581681881,Delivered,"ARORA ENTERPRISE",33083,#3215,PREPAID,495450,Korba,0.5,66,0,0,0,0,66,0,5.94,5.94,77.88,1079,"NEW DELHI",Delhi,110077,ER000210,er210,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77914964514,Rto,"ARORA ENTERPRISE",33084,#3216,COD,250001,Meerut,0.5,66,63.36,0,0,0,129.36,0,11.64,11.64,152.64,1098,"NEW DELHI",Delhi,110077,ER000241,er241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
